,degree_centrality
73689,0.0002228064702998975
52410,0.0001336838821799385
25390,0.000267367764359877
97184,0.00040105164653981553
78775,0.00040105164653981553
60709,0.000356490352479836
53441,0.0004901742346597745
8438,0.000445612940599795
83071,0.0003119290584198565
90502,0.000534735528719754
56067.0,0.002495432467358852
35166,0.000534735528719754
89728,0.00040105164653981553
70926,0.0004901742346597745
75211,0.000356490352479836
46977,0.000445612940599795
95365,0.000445612940599795
12846,0.000534735528719754
38807,0.000356490352479836
47873,0.0003119290584198565
97236.0,0.002495432467358852
42481,0.0003119290584198565
51654.0,0.0022726259970589544
80317,0.000445612940599795
48427,0.0008466645871396105
22467,0.00040105164653981553
48694,0.000356490352479836
75761,0.000534735528719754
58933,0.00040105164653981553
43295,0.000712980704959672
1189,0.0006684194108996925
51972,0.00040105164653981553
31562,0.000356490352479836
32832,0.000267367764359877
13432,0.0003119290584198565
96019,0.0003119290584198565
28542,0.00040105164653981553
18900,0.000178245176239918
15165,0.000356490352479836
3580,0.0002228064702998975
55544,0.000445612940599795
33506,0.0002228064702998975
38617,0.000356490352479836
34797,0.000178245176239918
59191,0.000178245176239918
50237,0.0004901742346597745
74922,0.000267367764359877
92936,0.000356490352479836
49094.0,0.0027182389376587497
97097.0,0.002762800231718729
99580,0.000356490352479836
41404,0.000267367764359877
24757,0.0002228064702998975
63803,0.0004901742346597745
6355,0.0003119290584198565
4815,0.000445612940599795
52186,0.000445612940599795
20597,0.000623858116839713
56067,0.000445612940599795
84655,0.00040105164653981553
67954,0.000267367764359877
45194,0.000178245176239918
48666,0.00040105164653981553
29341,0.000534735528719754
32035,0.00040105164653981553
25594,0.000445612940599795
27151,0.000445612940599795
7248,0.000356490352479836
80869,0.0004901742346597745
60576,0.0004901742346597745
47211,0.000267367764359877
40290,0.0003119290584198565
20841,0.0001336838821799385
63224,0.000178245176239918
71683,0.0001336838821799385
97649,0.000267367764359877
4177,0.000267367764359877
67792,0.000267367764359877
48948,0.000178245176239918
80536,0.0002228064702998975
16804,0.0002228064702998975
23634,0.0003119290584198565
99807,0.0003119290584198565
11577,0.000356490352479836
39563,0.000356490352479836
38562,0.000267367764359877
99339,0.0002228064702998975
44519,0.000178245176239918
30999,0.000178245176239918
94569,0.0001336838821799385
6431,0.0002228064702998975
31765,0.000178245176239918
15240,0.000178245176239918
28601,0.0002228064702998975
16287,0.000178245176239918
95636,0.0002228064702998975
45235,0.0004901742346597745
74596,0.000178245176239918
97097,0.000267367764359877
7150,0.0003119290584198565
62338,0.00040105164653981553
38317,0.0003119290584198565
98634,0.000356490352479836
17383,0.00040105164653981553
24849,0.000534735528719754
80355,0.000267367764359877
84157,0.000356490352479836
57584,0.000356490352479836
22884.0,0.003119290584198565
98582,0.000445612940599795
58815,0.000178245176239918
33252,0.000356490352479836
10464.0,0.0018270130564591596
55201,0.00040105164653981553
40739.0,0.0027182389376587497
24186,0.0003119290584198565
10464,0.0002228064702998975
19947,0.000178245176239918
98725,0.000356490352479836
52536,0.000356490352479836
3329,0.000445612940599795
34990,0.000534735528719754
60940,0.000445612940599795
71292,0.0004901742346597745
66374,0.0003119290584198565
81259,0.00040105164653981553
7917,0.00040105164653981553
56002,0.0004901742346597745
22069,0.0004901742346597745
53953.0,0.0021835034089389953
63569.0,0.002228064702998975
81649.0,0.0026291163495387906
53953,0.000267367764359877
25711,0.000712980704959672
12988,0.000267367764359877
3285,0.000356490352479836
35159,0.00040105164653981553
28419,0.000445612940599795
22336,0.0003119290584198565
22116,0.000623858116839713
82375.0,0.0022726259970589544
28068,0.00040105164653981553
30445,0.000267367764359877
24128,0.000267367764359877
26258,0.000445612940599795
57645,0.000356490352479836
20435,0.0004901742346597745
44888,0.0004901742346597745
60657,0.0001336838821799385
27355,0.0003119290584198565
4018,0.0004901742346597745
35691,0.00040105164653981553
83195,0.000445612940599795
5828,0.000534735528719754
92973,0.000445612940599795
1179,0.000534735528719754
6281,0.0002228064702998975
12853,0.00040105164653981553
88204,0.000534735528719754
27292,0.00040105164653981553
82375,8.9122588119959e-05
12715,0.0003119290584198565
23991,0.00040105164653981553
65634,0.000445612940599795
29368,0.000356490352479836
49284,0.000267367764359877
78067,0.0003119290584198565
81736.0,0.0025399937614188316
20786,0.000623858116839713
81736,0.000267367764359877
89384,0.000534735528719754
77369,0.0006684194108996925
58969,0.000356490352479836
5882,0.000356490352479836
5882.0,0.0025399937614188316
29396,0.00040105164653981553
67521,0.000356490352479836
1910,0.000445612940599795
97152,0.0003119290584198565
100947,0.000534735528719754
6532,0.0004901742346597745
49221,0.0002228064702998975
91224,0.0005792968227797335
63594,0.00040105164653981553
71909,0.0005792968227797335
76501,0.0004901742346597745
92882,0.0003119290584198565
79121,0.000356490352479836
17210,0.0001336838821799385
30514,0.0005792968227797335
98113,0.0005792968227797335
71837,0.0005792968227797335
78140.0,0.0029856067020186264
72184,0.0002228064702998975
96501,0.00040105164653981553
78140,0.000534735528719754
72745,0.0004901742346597745
94744,0.000356490352479836
46638,0.000445612940599795
46638.0,0.002495432467358852
17977,0.0003119290584198565
19841,0.000267367764359877
3853,0.0007575419990196515
19158,0.0003119290584198565
81823,0.000267367764359877
53511,0.000445612940599795
70759,0.0002228064702998975
60262,0.0002228064702998975
27948,0.00040105164653981553
64555,0.000445612940599795
36688,0.000356490352479836
91522,0.0003119290584198565
81904,0.0003119290584198565
25779,0.000178245176239918
64062,0.0003119290584198565
58769,0.00040105164653981553
62547,0.000445612940599795
56814,0.000445612940599795
64225,0.000534735528719754
51103,0.000356490352479836
11779,0.000623858116839713
100155,0.0003119290584198565
23000,0.000445612940599795
20210,0.0003119290584198565
42760,0.000267367764359877
49307,0.000267367764359877
87169,0.00040105164653981553
15460,0.0002228064702998975
63574,0.000356490352479836
52200,0.000534735528719754
89215,0.000356490352479836
43910,0.0002228064702998975
56733,0.000534735528719754
4230,0.0003119290584198565
50647,0.0001336838821799385
59664,0.000178245176239918
32849,0.000178245176239918
41833,0.0002228064702998975
13942,0.000267367764359877
66723,0.000356490352479836
93375,0.0003119290584198565
84818,0.0002228064702998975
75252,0.0001336838821799385
91710,0.000267367764359877
66611,0.000178245176239918
68212,0.00040105164653981553
73810,0.000445612940599795
91609,0.0002228064702998975
71571,0.0002228064702998975
27171,0.000267367764359877
77470,0.000267367764359877
31810,0.000267367764359877
83596,0.000356490352479836
75508,0.000356490352479836
51842,0.000356490352479836
35028,0.000267367764359877
42535,0.000267367764359877
35915.0,0.00267367764359877
22225,0.0005792968227797335
11237,0.0002228064702998975
35915,0.00040105164653981553
75862,0.0003119290584198565
43861,0.000445612940599795
41893,0.00040105164653981553
12478,0.000356490352479836
76098,0.000267367764359877
29756,0.00040105164653981553
80074,0.000356490352479836
68529,0.000534735528719754
88697,0.00040105164653981553
31948,0.0005792968227797335
16993,0.000445612940599795
83345.0,0.002584555055478811
33923,0.0002228064702998975
99095,0.000356490352479836
7970,0.00040105164653981553
8701,0.000267367764359877
10928,0.000445612940599795
68520,0.000356490352479836
97786,0.0003119290584198565
78275,0.000356490352479836
61422,0.00040105164653981553
7395,0.000356490352479836
36573,0.0004901742346597745
67891,0.000356490352479836
85368,0.000623858116839713
48085,0.00040105164653981553
24273,0.000712980704959672
63357.0,0.0028964841138986674
63357,0.0004901742346597745
77724,0.0006684194108996925
26675,0.00040105164653981553
96902,0.000267367764359877
52879,0.000178245176239918
29890,0.00040105164653981553
2440,0.000267367764359877
59640,0.00040105164653981553
96265,0.0003119290584198565
44588,0.000267367764359877
100892,0.0004901742346597745
45324,0.0003119290584198565
74054,0.00040105164653981553
6151,0.000356490352479836
59006,0.0002228064702998975
64583,0.00040105164653981553
65481,0.000356490352479836
43599,0.000356490352479836
59207,0.00040105164653981553
74700,0.0006684194108996925
87578,0.000356490352479836
63530,0.000623858116839713
91736,0.0004901742346597745
62188,0.000178245176239918
71986,0.000267367764359877
17966,0.000445612940599795
16016,0.000356490352479836
13148,8.9122588119959e-05
51889,0.0004901742346597745
63898,8.9122588119959e-05
38503,0.000534735528719754
72984,0.0004901742346597745
100727,0.000445612940599795
17765,0.000356490352479836
13903,0.00040105164653981553
4127,0.000356490352479836
1661,0.000356490352479836
1023,0.000445612940599795
51737,0.000445612940599795
7445,0.000534735528719754
66539,0.000267367764359877
9218,0.0003119290584198565
10740,0.000445612940599795
60959,0.000445612940599795
60666,0.00040105164653981553
87850,0.000356490352479836
69669,0.0003119290584198565
34962,0.000356490352479836
52871,0.000267367764359877
68833,0.000356490352479836
25413,0.0006684194108996925
78790,0.000623858116839713
20505,0.0006684194108996925
25812,0.000356490352479836
60712.0,0.0027182389376587497
60712,0.0002228064702998975
11406,0.0003119290584198565
77760,0.000445612940599795
98987,0.0004901742346597745
49080,0.000267367764359877
92945,0.0003119290584198565
41036,0.000356490352479836
5248,0.000178245176239918
20063,0.000267367764359877
97331,0.000445612940599795
84554,0.0003119290584198565
99623,0.0003119290584198565
24015,0.00040105164653981553
69512,0.00040105164653981553
34155,0.0001336838821799385
11683.0,0.002049819526759057
97033,0.0003119290584198565
11683,0.0001336838821799385
48446,0.0001336838821799385
77476,0.000445612940599795
48696,0.0003119290584198565
33246,0.00040105164653981553
60323,0.0004901742346597745
77534,0.0002228064702998975
49289,0.000534735528719754
89451,0.000445612940599795
46227,0.000267367764359877
50465.0,0.00267367764359877
80276,0.000534735528719754
30082,0.000267367764359877
73405,0.0005792968227797335
51509,0.000356490352479836
8266,0.000267367764359877
88004,0.0002228064702998975
86030,0.000178245176239918
12127,0.000445612940599795
99769.0,0.0023617485851789135
17401,0.000267367764359877
12329,0.000356490352479836
21859,0.00040105164653981553
46994,0.000445612940599795
35239,0.000534735528719754
51514,0.0003119290584198565
87755,0.0003119290584198565
54336,0.00040105164653981553
74378,0.000445612940599795
76950,0.000445612940599795
17555,0.0003119290584198565
99769,0.0003119290584198565
6599,0.0003119290584198565
62287,0.0001336838821799385
27093,0.00040105164653981553
30891,0.000356490352479836
5960,0.00040105164653981553
25555,0.0003119290584198565
46170,0.0001336838821799385
63860,0.0003119290584198565
19279,0.000267367764359877
74882,0.000178245176239918
64397,0.000267367764359877
27475,0.0005792968227797335
78571,0.00040105164653981553
76729,0.000267367764359877
78176,0.000356490352479836
80498,0.00040105164653981553
77638,0.0003119290584198565
25747,0.000356490352479836
5160,0.0002228064702998975
94171,0.0003119290584198565
7167,0.0002228064702998975
99398,0.00040105164653981553
30934,0.000356490352479836
4555,0.00040105164653981553
11774,0.000178245176239918
91627,0.000178245176239918
86032,0.000445612940599795
42637,0.000356490352479836
30204,0.000534735528719754
31140,0.000356490352479836
57404,0.00040105164653981553
61869,0.0003119290584198565
98701,0.0005792968227797335
4818,0.000356490352479836
57745,0.00040105164653981553
18702,0.0004901742346597745
91943,0.000356490352479836
88371,0.0003119290584198565
15277,0.000178245176239918
13389,0.000356490352479836
6610,0.0004901742346597745
80207,0.00040105164653981553
10267,0.00040105164653981553
64774,0.0004901742346597745
56434,0.000623858116839713
90098,0.0007575419990196515
36669,0.000267367764359877
59188,0.000534735528719754
43552,0.000445612940599795
9660,0.000534735528719754
88494,0.0009357871752595695
89060,0.000623858116839713
32217,0.000712980704959672
69564,0.0005792968227797335
47489,0.000534735528719754
62727,0.0004901742346597745
48040,0.0002228064702998975
65285.0,0.002228064702998975
66960,0.000267367764359877
33369,0.0008466645871396105
49074,0.000267367764359877
84583,0.0002228064702998975
72750,0.000534735528719754
58079,0.000445612940599795
100305,0.000534735528719754
56074,0.0002228064702998975
19910,0.000534735528719754
38780,0.000445612940599795
34794,0.000267367764359877
50563,0.000623858116839713
94177,0.000445612940599795
51289,0.000445612940599795
91733,0.0003119290584198565
83061,0.0003119290584198565
25589,0.000534735528719754
28061,0.000623858116839713
78419,0.000534735528719754
97038,0.0003119290584198565
35851,0.0003119290584198565
89294,0.000445612940599795
59704,0.0002228064702998975
6282,0.0004901742346597745
100297,0.0005792968227797335
92524,0.0003119290584198565
84603,0.0004901742346597745
71159,0.000356490352479836
60295,0.000445612940599795
92527,0.0005792968227797335
24206,0.000178245176239918
97962,0.000267367764359877
18057,0.0005792968227797335
25840,0.0004901742346597745
17717,0.000356490352479836
100751,0.0002228064702998975
3765.0,0.002762800231718729
63410,0.00040105164653981553
63410.0,0.0027182389376587497
3765,0.0005792968227797335
97950,0.0002228064702998975
79165,0.000178245176239918
74856,0.0001336838821799385
73855,0.000178245176239918
61225,0.0003119290584198565
58403,0.000267367764359877
36322,0.000178245176239918
15370,0.000178245176239918
14685,0.0002228064702998975
9533,0.0005792968227797335
49149,0.0003119290584198565
73786,0.000178245176239918
79368,0.0006684194108996925
37766,0.00040105164653981553
96254,0.0003119290584198565
83199,0.000534735528719754
65310,0.00040105164653981553
38184,0.000623858116839713
80430,0.000356490352479836
36460,0.0001336838821799385
4571,0.000356490352479836
79214,0.000445612940599795
3913,0.0002228064702998975
100909,0.000267367764359877
28890,0.000356490352479836
97803,0.000178245176239918
24987,0.000356490352479836
96660,0.000534735528719754
71496,0.000267367764359877
94879,0.00040105164653981553
75503,0.0002228064702998975
83210,0.000356490352479836
70299,0.000267367764359877
96950,0.0003119290584198565
93841,0.0002228064702998975
84262,0.000267367764359877
3890,0.0002228064702998975
62913,0.00040105164653981553
77423,0.000356490352479836
21960,0.000178245176239918
67432,0.000356490352479836
68934.0,0.0026291163495387906
98556,0.0004901742346597745
95543,0.00040105164653981553
36150,0.000534735528719754
10515,0.000356490352479836
2137,0.0002228064702998975
22473,0.000356490352479836
41209,0.000178245176239918
67046,0.000267367764359877
63621,0.0004901742346597745
73584,0.00040105164653981553
42484,0.000356490352479836
41670,0.0003119290584198565
50343,0.000534735528719754
45642,0.000356490352479836
15867,0.000712980704959672
95009,0.000445612940599795
31222,0.0006684194108996925
98065,0.0004901742346597745
27547,0.000445612940599795
1622.0,0.002406309879238893
1622,0.0003119290584198565
73944,0.000267367764359877
53066,0.000534735528719754
39690,0.0003119290584198565
56325,0.000534735528719754
31840,0.000623858116839713
13798,0.000178245176239918
3887,0.0004901742346597745
33744,0.000445612940599795
41986.0,0.0024508711732988725
41986,0.00040105164653981553
50315,0.0002228064702998975
78992,0.0003119290584198565
96505,0.0003119290584198565
62031,0.000445612940599795
95578,0.0003119290584198565
36391,0.000178245176239918
29926,0.000356490352479836
16724,0.0007575419990196515
90980,0.00040105164653981553
67338,0.000534735528719754
7446,0.000356490352479836
89659,0.000445612940599795
71809,0.000178245176239918
60878,0.000445612940599795
39518,0.0004901742346597745
72438,0.000534735528719754
5256,0.0006684194108996925
93867,0.0005792968227797335
25756,0.000445612940599795
84438,0.0005792968227797335
89369,0.00040105164653981553
77656.0,0.0028073615257787087
77656,0.00040105164653981553
90784,0.00040105164653981553
7924,0.000623858116839713
90796,0.000445612940599795
69176,0.000267367764359877
67827,0.0006684194108996925
97923,0.0004901742346597745
34736,0.000356490352479836
75767,0.000712980704959672
6459,0.0002228064702998975
81963,0.0001336838821799385
80631,0.00040105164653981553
18153,0.0001336838821799385
63177,0.000356490352479836
55759,0.0003119290584198565
54728,0.000267367764359877
1357,0.0002228064702998975
59846,0.000534735528719754
42383,0.000356490352479836
59631,0.0003119290584198565
56458,0.000267367764359877
27134,0.000267367764359877
56239,0.0003119290584198565
27887,0.00040105164653981553
4403,0.0004901742346597745
38968,0.000356490352479836
73525,0.0004901742346597745
39945,0.000267367764359877
82953,0.000623858116839713
39027,0.000356490352479836
42759,0.000534735528719754
77068,0.0004901742346597745
41981,0.0006684194108996925
53965,0.0004901742346597745
71368,0.0001336838821799385
27697,0.000445612940599795
66157,0.0006684194108996925
28155,0.0005792968227797335
48449,0.0003119290584198565
44174,0.000445612940599795
37014,0.0003119290584198565
17056,0.000712980704959672
19120,0.000534735528719754
15301,0.00040105164653981553
10744,0.000356490352479836
12015,0.000445612940599795
93765,0.00040105164653981553
15613,0.000267367764359877
48217,0.0004901742346597745
89341,0.0006684194108996925
40372,0.0003119290584198565
34409,0.0003119290584198565
36648,0.000356490352479836
52923,0.0006684194108996925
84131,0.000356490352479836
65119,0.00040105164653981553
59180,0.000534735528719754
82946,0.000267367764359877
56636,0.000178245176239918
84726,0.00040105164653981553
60089,0.0004901742346597745
88528,0.000356490352479836
64772,0.000267367764359877
90907,0.0004901742346597745
73858,0.0003119290584198565
3838,0.0002228064702998975
81650,0.0002228064702998975
19303,0.000712980704959672
52250,0.000623858116839713
91908,0.000267367764359877
24059,0.000356490352479836
80626,0.000267367764359877
70965,0.0003119290584198565
51832,0.000356490352479836
9724,0.0004901742346597745
34054,0.0004901742346597745
100295,8.9122588119959e-05
3319,8.9122588119959e-05
13299,0.0003119290584198565
97241,0.0003119290584198565
6888,0.000356490352479836
89289,0.0005792968227797335
20725.0,0.002406309879238893
20725,0.000356490352479836
45637,0.000534735528719754
47475,8.9122588119959e-05
16928,0.000623858116839713
97573.0,0.0022726259970589544
91393,0.0003119290584198565
89542,0.000267367764359877
60793,0.0005792968227797335
6211,0.000445612940599795
24656,0.0004901742346597745
22409,0.00040105164653981553
100572,0.0004901742346597745
44336,0.0002228064702998975
74469,0.0001336838821799385
53367,0.0002228064702998975
76071,0.000445612940599795
46519,0.000356490352479836
58346,0.0003119290584198565
81455,0.000267367764359877
40903,0.000178245176239918
79690,0.000623858116839713
95586,0.0004901742346597745
75219,0.0002228064702998975
53532,0.0004901742346597745
99232,0.0001336838821799385
31201,0.000445612940599795
21201,0.0003119290584198565
73292,0.00040105164653981553
81581,0.00040105164653981553
36779,0.00040105164653981553
32254,0.000356490352479836
24035,0.000445612940599795
21230,0.00040105164653981553
2116,0.000356490352479836
42733,0.00040105164653981553
37094,0.000267367764359877
87355,0.000445612940599795
62190,0.000445612940599795
65478,0.00040105164653981553
88049,0.000534735528719754
72919,0.0003119290584198565
80257,0.0006684194108996925
17196.0,0.002762800231718729
68543,0.0002228064702998975
10913,0.0005792968227797335
21476,0.000623858116839713
85673,0.00040105164653981553
24301.0,0.0026291163495387906
100401,0.00040105164653981553
77939,0.0004901742346597745
52012,0.0008021032930796311
64184,0.00040105164653981553
6940,0.000623858116839713
9925,0.000534735528719754
85539,0.000534735528719754
38433,0.0005792968227797335
82692,0.000534735528719754
69044,0.000356490352479836
23162,0.00040105164653981553
98285,0.000356490352479836
68290,0.000534735528719754
96321,0.000267367764359877
23975,0.0003119290584198565
28669,0.00040105164653981553
71416.0,0.0023617485851789135
90745,0.000267367764359877
27413,0.000356490352479836
70982,0.0002228064702998975
12148,0.0006684194108996925
66196.0,0.0024508711732988725
70215,0.000534735528719754
16183,0.000623858116839713
81911,0.000623858116839713
66196,0.000445612940599795
45102,0.000356490352479836
98220,0.0002228064702998975
71000,0.0001336838821799385
53440,0.0004901742346597745
60419,0.0004901742346597745
1529,0.0002228064702998975
99629,0.000178245176239918
13270,0.000445612940599795
1838,0.0002228064702998975
91045,0.00040105164653981553
50064,0.00040105164653981553
50860,0.000534735528719754
46326,0.0001336838821799385
44648,0.000445612940599795
54640,0.0005792968227797335
41467,0.000178245176239918
66387,0.000623858116839713
7601,0.000712980704959672
89259,0.00040105164653981553
11322,0.0004901742346597745
70772,0.000445612940599795
84398,0.0004901742346597745
30050,0.0004901742346597745
33117,0.0005792968227797335
44057,0.000445612940599795
98373,0.00040105164653981553
78932,0.000178245176239918
14243,0.00040105164653981553
90847,0.00040105164653981553
74081,0.0001336838821799385
39083,0.000178245176239918
24449,0.00040105164653981553
11163.0,0.0020943808208190367
57144,0.0004901742346597745
71920,0.000356490352479836
71190,0.0002228064702998975
69710,0.000445612940599795
95396,0.00040105164653981553
62873,0.000356490352479836
7530,0.0002228064702998975
85059,0.000534735528719754
1757,0.000445612940599795
40137,0.00040105164653981553
21373,0.000356490352479836
95267,0.000356490352479836
90620,0.00040105164653981553
26534,0.0004901742346597745
35257,0.000356490352479836
64304,0.000356490352479836
27135,0.000445612940599795
18788,0.000356490352479836
94332,0.0004901742346597745
16709,0.0002228064702998975
20649,0.00040105164653981553
43261,8.9122588119959e-05
76765,0.0001336838821799385
38147,0.0003119290584198565
90348,0.0003119290584198565
10696,0.00040105164653981553
27333,0.000356490352479836
23819,0.000445612940599795
33321,0.0005792968227797335
4301,0.000356490352479836
55069,0.000267367764359877
10806,0.00040105164653981553
13285,0.0004901742346597745
46365,0.0003119290584198565
77974.0,0.002941045407958647
11444,0.000623858116839713
25859,0.000267367764359877
36919,0.0003119290584198565
30003,0.0003119290584198565
89046,0.000623858116839713
16274,0.0004901742346597745
68899,0.000267367764359877
100664,0.0002228064702998975
26470.0,0.002941045407958647
26470,0.0004901742346597745
39527,0.000445612940599795
98576,0.0003119290584198565
81830,0.0003119290584198565
47170,0.000267367764359877
29677,0.0003119290584198565
9985,0.000534735528719754
93421,0.000534735528719754
36350,0.0003119290584198565
34672,0.0003119290584198565
37530,0.000445612940599795
51312,0.000445612940599795
30746,0.0004901742346597745
24547,0.000623858116839713
76588,0.0003119290584198565
59712,0.000445612940599795
97791.0,0.00267367764359877
35930,0.0002228064702998975
95783,0.000445612940599795
39589,0.0003119290584198565
65493,0.000267367764359877
97791,0.0003119290584198565
67603,0.000356490352479836
38419,0.0005792968227797335
47911,0.000445612940599795
47006,0.00040105164653981553
41130,0.000267367764359877
6468,0.00040105164653981553
37261,0.0003119290584198565
93528,0.000356490352479836
82796,0.0003119290584198565
83562,0.000623858116839713
78780,0.0002228064702998975
31596,0.000534735528719754
33047,0.000445612940599795
2236,0.000445612940599795
17857,0.000356490352479836
28887,0.000267367764359877
82610,0.0003119290584198565
65427,0.000267367764359877
12542,0.0006684194108996925
48140,0.0002228064702998975
18473,0.000445612940599795
51839,0.0002228064702998975
47737,0.000356490352479836
97337,0.00040105164653981553
78628,0.000356490352479836
74923,0.000534735528719754
30184,0.000623858116839713
76492,0.0006684194108996925
67962,0.000445612940599795
7239.0,0.0025399937614188316
7239,0.00040105164653981553
45765,0.0008021032930796311
18252,0.0003119290584198565
66756,0.000267367764359877
14730,0.0002228064702998975
12001,0.000356490352479836
5058,0.0006684194108996925
29761,0.000178245176239918
27223,0.000267367764359877
27223.0,0.0028073615257787087
7690,0.000445612940599795
30129,0.000356490352479836
68836,0.000267367764359877
31834,0.00040105164653981553
82475,0.000623858116839713
61537,0.000356490352479836
50562,0.0005792968227797335
74817,0.000534735528719754
42104.0,0.0024508711732988725
90711,0.0002228064702998975
30214,0.00040105164653981553
97342,0.00040105164653981553
9804,0.000178245176239918
15429,0.000445612940599795
80274,0.00040105164653981553
74183,0.000534735528719754
82687,0.000445612940599795
71988,0.0004901742346597745
38841,0.0004901742346597745
53592,0.000267367764359877
41657,8.9122588119959e-05
95719,0.000445612940599795
13023,0.000356490352479836
72789,0.0004901742346597745
45092,0.0008466645871396105
50725,0.000356490352479836
7552,0.000267367764359877
96051,0.0002228064702998975
18742,0.000356490352479836
10062,0.0003119290584198565
82968,0.000623858116839713
83919,0.000445612940599795
12095,0.0005792968227797335
57047,0.000534735528719754
54123,0.0002228064702998975
56961,0.000445612940599795
59828,0.0004901742346597745
73785,0.000534735528719754
92416,0.0002228064702998975
61772,0.000356490352479836
21822,0.0001336838821799385
83454,0.000267367764359877
33972,0.000534735528719754
46643,0.000534735528719754
90829,0.0003119290584198565
2044,0.0002228064702998975
9186,0.000267367764359877
100324,0.000356490352479836
79680.0,0.002495432467358852
57079,0.0001336838821799385
51989,0.0004901742346597745
44637,0.0004901742346597745
22345,8.9122588119959e-05
17021,0.000356490352479836
30820,0.000178245176239918
97728,0.000178245176239918
59067,0.00040105164653981553
93083,0.000445612940599795
51094,0.0003119290584198565
99335,0.0002228064702998975
24931,0.000356490352479836
21922,0.0004901742346597745
60919,0.00040105164653981553
96412,0.000356490352479836
34897,0.00040105164653981553
14544,0.000178245176239918
1087,0.0005792968227797335
80492,0.000445612940599795
46350,0.0004901742346597745
74285,0.000267367764359877
34587,0.000623858116839713
91456,0.0002228064702998975
76470,0.000623858116839713
65112.0,0.002584555055478811
90388,0.0003119290584198565
67414,0.000445612940599795
44868,0.0003119290584198565
84124,0.000712980704959672
59499,0.000534735528719754
91264,0.000267367764359877
8369,0.0004901742346597745
11582,0.0004901742346597745
56726,0.0004901742346597745
50047,0.000267367764359877
73340,0.000445612940599795
84472,0.0004901742346597745
26340,0.000534735528719754
82011,0.000445612940599795
84233,0.00040105164653981553
37762,0.000356490352479836
63150,0.000445612940599795
49704,0.0003119290584198565
12037,0.000356490352479836
81434,0.0002228064702998975
11778,0.00040105164653981553
23885,0.000267367764359877
25745,0.0004901742346597745
76394,0.000445612940599795
73011,0.0004901742346597745
36760.0,0.002584555055478811
36760,0.00040105164653981553
32866,0.0003119290584198565
82886,0.000445612940599795
34063,0.000534735528719754
50473,0.000356490352479836
84585,0.0004901742346597745
47588,0.000178245176239918
26438,0.0004901742346597745
27990,0.0002228064702998975
66041,0.00040105164653981553
67828,0.0003119290584198565
37931,0.000445612940599795
55772,0.0002228064702998975
100159,0.000356490352479836
61116,0.000356490352479836
31871.0,0.001693329174279221
3694,0.000356490352479836
87539,0.000445612940599795
99952,0.0003119290584198565
70697,0.000356490352479836
47735,0.000356490352479836
36725,0.0003119290584198565
82490,0.000445612940599795
64264,0.0003119290584198565
94497,0.0002228064702998975
23864,8.9122588119959e-05
55586,0.000267367764359877
79390,0.00040105164653981553
41275,0.000534735528719754
46779,0.0005792968227797335
5412,0.00040105164653981553
90102,0.000267367764359877
4576,0.0004901742346597745
58398,0.000534735528719754
81218,0.0003119290584198565
92518,0.000356490352479836
63798,0.0005792968227797335
100805,0.000445612940599795
9165,0.000534735528719754
66200,0.0002228064702998975
18391,0.0002228064702998975
36540,0.000356490352479836
75262,0.000267367764359877
66274,0.0003119290584198565
30014,0.000534735528719754
11756,0.000712980704959672
3786,0.0005792968227797335
92768,0.000623858116839713
83985,0.0005792968227797335
59000,0.0001336838821799385
35165,0.000356490352479836
17781,0.0003119290584198565
62242,0.000178245176239918
11620,0.00040105164653981553
77243,0.000534735528719754
50087,0.000267367764359877
23614,0.0005792968227797335
87772,0.0002228064702998975
3776,0.0003119290584198565
88754,0.000445612940599795
29087.0,0.0020052582326990777
34462,0.0001336838821799385
13677,0.0002228064702998975
30331,0.0002228064702998975
74408,0.0003119290584198565
29087,0.0002228064702998975
79421,0.000534735528719754
16108,0.000534735528719754
65081,0.000267367764359877
36393,0.000356490352479836
96474,0.000356490352479836
30875,0.0004901742346597745
13935,0.0004901742346597745
58393,0.000445612940599795
12332,0.0005792968227797335
92488,0.00089122588119959
52682,0.000623858116839713
45270,0.000267367764359877
10092,0.000623858116839713
39532,0.00040105164653981553
63497,0.000178245176239918
83770,0.0003119290584198565
7550,0.00040105164653981553
9820,0.000356490352479836
87398,0.000445612940599795
70969,0.000534735528719754
21222,0.000356490352479836
8535,0.000534735528719754
61389,0.000445612940599795
28767,0.000534735528719754
51944,0.000267367764359877
39483,0.0004901742346597745
45230,0.0005792968227797335
24161,0.00040105164653981553
78671.0,0.0028964841138986674
78671,0.0004901742346597745
84658,0.000356490352479836
33803,0.0004901742346597745
63838,0.000178245176239918
49781,0.0002228064702998975
37009,0.000445612940599795
81497,0.0004901742346597745
6400,0.0004901742346597745
32309,0.000178245176239918
14598,0.000356490352479836
9739,0.0002228064702998975
47580,0.0001336838821799385
62412,0.000445612940599795
23655,0.0003119290584198565
97138,0.0005792968227797335
85701,0.000178245176239918
16444.0,0.0024508711732988725
8907,0.000445612940599795
54487,0.0004901742346597745
47617,0.0008466645871396105
20818,0.000445612940599795
70129,0.000445612940599795
20251,0.000534735528719754
43504,0.000178245176239918
8947,0.000623858116839713
64983,0.000445612940599795
93990,0.0004901742346597745
95659,4.45612940599795e-05
47716,0.00040105164653981553
15964,0.000267367764359877
84138,0.000267367764359877
91174,0.0003119290584198565
28477,0.0004901742346597745
67115,0.000178245176239918
