user_id,FASHIONABLE_SPORTSWARE_SHOP,TRAINER_SHOP,SPORT_SHOP,RUNNING_SHOP,GREENGROCER,GYM,positive_spend,TAKEAWAY,CHINESE_TAKEAWAY,TAKEAWAY_CURRY,LIQUORE_STORE,WHISKEY_SHOP,WINE_CELLAR,WINE_BAR,WHISKEY_BAR,PUB,G&T_BAR,COCKTAIL_BAR,LOCAL_WATERING_HOLE,BAR,LOCAL_PUB,KEBAB_SHOP,negative_spend,net_spend
56990,0.0,0.0,0.0,53.0,0.0,0.0,53.0,402.87,244.5,314.48,0,48.98,41.99,517.5,268.0,988.97,600.0,559.0,465.5,861.0,146.73000000000002,30.5,5490.02,-5437.02
36350,0.0,0.0,0.0,0.0,53.0,0.0,53.0,210.6,207.14999999999998,405.11,0,0.0,38.989999999999995,104.0,113.5,1641.47,192.5,252.0,1200.5,1354.0,219.19,29.5,5968.509999999999,-5915.509999999999
95690,0.0,0.0,53.0,0.0,0.0,0.0,53.0,213.07,221.84,143.88,0,0.0,19.99,62.0,24.5,1312.71,35.0,12.5,1079.5,888.5,371.64,3.5,4388.63,-4335.63
85532,0.0,53.0,0.0,0.0,0.0,0.0,53.0,203.89,429.18,131.83,0,10.0,0.0,344.0,430.5,1004.72,430.0,465.5,462.5,1268.0,403.87,10.5,5594.49,-5541.49
72766,0.0,0.0,53.0,0.0,0.0,0.0,53.0,269.81,398.17,351.22,0,0.0,47.989999999999995,628.0,428.5,1123.71,468.5,464.0,193.5,579.5,287.96,39.5,5280.36,-5227.36
28225,0.0,0.0,0.0,0.0,53.0,0.0,53.0,228.37,249.59,309.8,0,94.97999999999999,0.0,62.5,148.0,1542.02,9.0,117.5,1080.0,1032.0,184.9,8.5,5067.16,-5014.16
91655,0.0,0.0,0.0,0.0,53.0,0.0,53.0,145.11,366.53,329.8,0,0.0,0.0,3.0,6.0,1093.31,3.0,3.0,909.5,791.0,230.61,21.5,3902.36,-3849.36
45550,0.0,0.0,0.0,52.0,0.0,0.0,52.0,242.24,296.12,213.07,0,49.98,0.0,80.0,155.0,1050.72,51.0,96.0,1113.5,1377.0,345.11,232.5,5302.24,-5250.24
22188,0.0,0.0,0.0,52.0,0.0,0.0,52.0,328.77,148.76999999999998,369.19,0,0.0,12.0,12.0,46.5,1547.3,20.0,0.0,1232.0,1124.5,257.34,24.0,5122.37,-5070.37
92601,0.0,52.0,0.0,0.0,0.0,0.0,52.0,128.78,356.34,333.48,0,19.99,44.989999999999995,287.0,299.5,1206.59,375.5,627.0,288.5,860.0,213.68,13.0,5054.35,-5002.35
34546,0.0,0.0,52.0,0.0,0.0,0.0,52.0,343.88,117.55,221.02,0,9.0,0.0,0.0,33.5,1558.29,35.0,60.0,1051.0,906.5,211.02,9.0,4555.76,-4503.76
99214,0.0,0.0,0.0,0.0,52.0,0.0,52.0,413.67,259.8,220.41,0,38.98,0.0,276.5,144.5,1611.1,273.5,78.0,1300.0,1010.5,167.35,15.5,5809.81,-5757.81
17259,52.0,0.0,0.0,0.0,0.0,0.0,52.0,151.03,218.17,210.60999999999999,0,10.0,29.99,21.0,61.0,1487.3,0.0,60.5,1151.5,1142.0,417.76,44.5,5005.360000000001,-4953.360000000001
75862,0.0,52.0,0.0,0.0,0.0,0.0,52.0,457.56,254.9,491.44,0,12.0,83.97999999999999,530.0,605.5,1305.38,674.0,458.5,643.0,986.0,181.42,25.5,6709.18,-6657.18
43839,0.0,0.0,0.0,0.0,52.0,0.0,52.0,133.05,184.49,344.09000000000003,0,0.0,0.0,550.5,477.0,1111.5,544.5,436.5,272.5,547.0,317.35,39.5,4957.9800000000005,-4905.9800000000005
74051,0.0,51.0,0.0,0.0,0.0,0.0,51.0,287.15,289.39,227.35000000000002,0,43.98,0.0,30.0,56.5,1735.62,51.0,67.5,1583.0,1223.5,265.51,33.5,5894.0,-5843.0
4875,0.0,0.0,51.0,0.0,0.0,0.0,51.0,207.15,219.39,224.29,0,130.97,83.97999999999999,661.0,629.5,1331.56,402.0,555.5,510.0,1110.5,265.5,71.0,6402.34,-6351.34
62989,0.0,51.0,0.0,0.0,0.0,0.0,51.0,303.86,261.84000000000003,257.76,0,0.0,0.0,15.0,37.5,1113.91,10.5,22.5,898.5,794.5,309.18,63.0,4088.0499999999997,-4037.0499999999997
7134,0.0,0.0,51.0,0.0,0.0,0.0,51.0,394.7,368.36,447.35,0,94.97999999999999,0.0,134.0,48.0,1465.51,193.5,33.0,993.0,1238.0,244.28,260.5,5915.179999999999,-5864.179999999999
99152,51.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0,71.97999999999999,80.99000000000001,429.5,513.5,831.0,583.5,477.5,390.0,853.0,0.0,20.0,4250.97,-4199.97
72657,0.0,0.0,0.0,0.0,51.0,0.0,51.0,278.77,230.0,463.07,0,12.0,24.99,43.5,32.0,1517.69,120.5,58.0,1233.5,1574.5,220.42000000000002,14.0,5822.9400000000005,-5771.9400000000005
26091,0.0,0.0,30.0,0.0,21.0,0.0,51.0,175.51,379.17,248.57,0,12.0,0.0,46.5,21.0,1142.33,27.0,28.5,776.5,991.5,379.18,13.0,4240.76,-4189.76
57313,0.0,0.0,31.0,0.0,20.0,0.0,51.0,591.02,213.06,281.22,0,39.98,134.97,0.0,0.0,1203.26,0.0,0.0,1108.5,674.0,261.23,230.5,4737.74,-4686.74
50498,0.0,0.0,0.0,51.0,0.0,0.0,51.0,211.23,396.32,542.84,0,134.97,74.99,532.5,410.0,1151.68,577.5,490.0,561.5,611.5,443.88,27.0,6165.91,-6114.91
86693,0.0,0.0,50.0,0.0,0.0,0.0,50.0,120.61,433.49,292.25,0,88.97,124.97999999999999,37.5,81.0,1474.68,132.0,57.5,1432.5,1074.5,315.93,14.5,5680.41,-5630.41
100098,0.0,38.0,0.0,0.0,12.0,0.0,50.0,382.65999999999997,190.01,278.98,0,0.0,0.0,36.0,14.0,1507.2,0.0,11.0,1216.5,954.5,263.66,5.0,4859.51,-4809.51
78868,0.0,0.0,0.0,0.0,50.0,0.0,50.0,306.52,355.3,231.82999999999998,0,10.0,0.0,0.0,44.5,1983.49,25.0,89.5,1277.5,1556.0,307.76,24.5,6211.9,-6161.9
41205,50.0,0.0,0.0,0.0,0.0,0.0,50.0,220.01,150.21,228.16,0,8.99,170.96999999999997,70.0,11.0,1125.25,91.5,70.5,845.5,1027.5,207.76,0.0,4227.35,-4177.35
80606,0.0,0.0,0.0,0.0,50.0,0.0,50.0,270.21,468.57,459.8,0,48.98,0.0,37.0,43.0,1613.43,36.0,0.0,1603.5,1756.5,155.92000000000002,37.0,6529.91,-6479.91
86772,0.0,0.0,0.0,50.0,0.0,0.0,50.0,245.70999999999998,214.69,415.3,0,24.99,10.0,512.5,361.0,952.12,232.0,500.0,196.0,744.0,253.26,217.5,4879.07,-4829.07
43447,0.0,0.0,0.0,0.0,50.0,0.0,50.0,255.70999999999998,292.46,383.26,0,39.98,0.0,427.0,493.5,1038.26,256.5,452.0,529.0,1088.0,363.48,18.5,5637.65,-5587.65
8994,0.0,50.0,0.0,0.0,0.0,0.0,50.0,333.67,353.28,227.96,0,86.99,28.979999999999997,88.0,105.5,1509.24,184.5,37.0,1196.0,1177.5,190.4,6.0,5525.0199999999995,-5475.0199999999995
64972,0.0,0.0,0.0,50.0,0.0,0.0,50.0,238.57,170.21,432.67,0,0.0,10.0,0.0,34.0,1222.79,25.0,10.0,1527.0,1259.0,298.57,265.0,5492.8099999999995,-5442.8099999999995
35883,0.0,0.0,0.0,0.0,50.0,0.0,50.0,206.12,165.32,302.65,0,96.99,0.0,72.5,129.5,1329.66,120.5,176.5,1235.0,1223.0,234.28,3.5,5295.5199999999995,-5245.5199999999995
41846,0.0,0.0,0.0,50.0,0.0,0.0,50.0,284.08,340.0,248.57999999999998,0,9.0,122.97999999999999,50.5,94.5,1762.67,39.5,83.5,1185.5,1143.5,109.8,6.0,5480.11,-5430.11
35113,0.0,0.0,0.0,50.0,0.0,0.0,50.0,303.27,235.51999999999998,262.86,0,8.99,0.0,29.0,38.0,1416.06,0.0,22.0,1121.5,987.0,320.6,29.0,4773.8,-4723.8
1529,0.0,0.0,0.0,0.0,50.0,0.0,50.0,427.35,264.68,264.08,0,0.0,95.99,21.0,25.5,1144.97,9.0,16.5,1028.5,772.5,280.61,31.5,4382.179999999999,-4332.179999999999
60859,0.0,0.0,50.0,0.0,0.0,0.0,50.0,233.47,375.1,154.29,0,49.99,29.99,25.5,26.0,1374.15,22.5,21.5,1040.0,1262.0,366.33000000000004,11.5,4992.32,-4942.32
53125,0.0,0.0,0.0,50.0,0.0,0.0,50.0,506.73,331.62,343.07,0,12.0,50.98,13.5,19.5,1053.25,22.5,12.0,993.5,850.5,127.75999999999999,19.5,4356.41,-4306.41
40775,0.0,50.0,0.0,0.0,0.0,0.0,50.0,254.7,444.7,94.09,0,29.99,49.99,334.0,296.5,802.76,461.0,545.5,131.0,936.0,414.08,7.5,4801.8099999999995,-4751.8099999999995
74676,50.0,0.0,0.0,0.0,0.0,0.0,50.0,337.35,433.49,178.37,0,29.99,195.96,229.0,236.5,1820.29,213.5,83.5,1499.5,1314.0,143.06,20.5,6735.01,-6685.01
33991,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,19.99,116.5,33.5,1477.5,101.0,81.0,1563.0,1459.0,0.0,31.0,4882.49,-4832.49
42085,0.0,0.0,0.0,0.0,50.0,0.0,50.0,290.2,336.94,266.73,0,0.0,12.0,760.0,433.5,1135.48,640.5,624.0,270.0,493.0,263.68,264.5,5790.530000000001,-5740.530000000001
7301,0.0,0.0,0.0,0.0,50.0,0.0,50.0,393.06,130.81,393.26,0,19.99,0.0,0.0,22.0,1802.56,25.0,72.0,1405.5,981.5,363.06,212.5,5821.240000000001,-5771.240000000001
50287,0.0,0.0,0.0,0.0,50.0,0.0,50.0,176.53,215.72,205.11,0,144.97,0.0,28.0,39.5,1482.09,78.0,0.0,1209.0,1240.5,32.45,25.5,4877.37,-4827.37
72347,50.0,0.0,0.0,0.0,0.0,0.0,50.0,367.15,521.84,272.64,0,0.0,0.0,300.0,567.5,1160.96,546.5,277.0,543.0,1044.0,332.25,20.0,5952.84,-5902.84
62243,0.0,50.0,0.0,0.0,0.0,0.0,50.0,262.65,81.02,228.17000000000002,0,10.0,24.99,0.0,11.0,1485.13,70.0,41.5,1217.5,957.5,181.63,9.5,4580.59,-4530.59
24663,0.0,0.0,0.0,0.0,50.0,0.0,50.0,445.71000000000004,231.23,280.2,0,24.99,0.0,12.5,28.5,1484.92,69.0,56.0,1225.0,960.0,347.95,26.0,5192.0,-5142.0
99578,0.0,0.0,50.0,0.0,0.0,0.0,50.0,358.77,237.54999999999998,502.46,0,0.0,0.0,360.5,369.5,1167.89,536.5,356.0,364.0,840.0,237.15,17.0,5347.32,-5297.32
30760,0.0,0.0,49.0,0.0,0.0,0.0,49.0,258.37,190.61,402.86,0,19.99,0.0,117.5,24.5,1735.48,66.0,142.0,1043.5,1103.5,343.27,10.5,5458.08,-5409.08
55393,0.0,0.0,0.0,0.0,49.0,0.0,49.0,284.07,337.15,116.32,0,103.96999999999998,0.0,0.0,0.0,1415.64,0.0,0.0,1048.5,933.5,468.99,29.5,4737.639999999999,-4688.639999999999
74448,0.0,0.0,0.0,40.0,9.0,0.0,49.0,340.21,247.75,181.43,0,0.0,9.0,23.0,66.0,2745.43,109.0,113.5,2334.0,2781.5,430.2,17.5,9398.52,-9349.52
42951,0.0,0.0,0.0,0.0,49.0,0.0,49.0,338.77,169.38,572.46,0,0.0,49.99,92.5,18.0,1350.24,57.5,35.0,966.5,1124.0,228.98000000000002,212.0,5215.32,-5166.32
15823,0.0,0.0,0.0,0.0,49.0,0.0,49.0,359.19,59.790000000000006,339.38,0,33.989999999999995,19.0,6.0,13.5,1372.05,16.5,4.5,744.0,533.0,221.84,322.0,4044.7400000000002,-3995.7400000000002
91258,0.0,0.0,0.0,0.0,49.0,0.0,49.0,381.64,213.67000000000002,147.97,0,29.99,49.99,0.0,9.0,1526.39,39.5,10.5,1299.5,866.0,173.47,25.5,4773.12,-4724.12
86199,0.0,49.0,0.0,0.0,0.0,0.0,49.0,283.66,494.29,247.55,0,0.0,19.99,358.0,530.0,1088.66,635.0,661.5,234.5,741.5,532.66,7.0,5834.3099999999995,-5785.3099999999995
40454,0.0,0.0,0.0,0.0,49.0,0.0,49.0,480.02,309.39,206.93,0,0.0,29.99,4.5,1.5,1168.28,0.0,0.0,740.0,758.5,260.61,246.0,4205.719999999999,-4156.719999999999
98679,0.0,38.0,0.0,0.0,11.0,0.0,49.0,0.0,0.0,0.0,0,24.99,49.99,10.5,16.5,459.5,6.0,10.5,515.0,501.5,0.0,12.5,1606.98,-1557.98
13243,0.0,0.0,0.0,0.0,49.0,0.0,49.0,313.68,236.52,428.16,0,0.0,179.97,583.0,439.5,1247.18,589.0,465.5,291.0,951.0,349.8,52.5,6126.81,-6077.81
94130,0.0,49.0,0.0,0.0,0.0,0.0,49.0,372.04,165.1,276.13,0,49.99,104.97999999999999,93.5,0.0,1617.17,72.5,22.0,1290.5,1525.5,293.46,19.5,5902.37,-5853.37
5198,0.0,0.0,0.0,0.0,49.0,0.0,49.0,252.66,309.6,480.0,0,8.99,49.98,74.0,81.0,1443.36,89.5,54.5,1153.0,933.0,332.45,23.0,5285.04,-5236.04
12391,0.0,49.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0,59.98,49.99,40.5,38.5,1165.0,111.5,85.0,1117.5,1373.0,0.0,41.5,4082.4700000000003,-4033.4700000000003
100420,48.0,0.0,0.0,0.0,0.0,0.0,48.0,364.08,294.09,278.77,0,59.99,62.989999999999995,265.0,277.5,1266.59,322.5,221.5,907.5,1297.5,446.33,10.5,6074.84,-6026.84
29051,0.0,0.0,0.0,0.0,48.0,0.0,48.0,307.35,530.0,176.32999999999998,0,0.0,24.99,0.0,0.0,1413.75,43.0,12.0,1232.5,1319.5,241.23,15.0,5315.65,-5267.65
83593,0.0,0.0,0.0,0.0,48.0,0.0,48.0,254.08,270.82,168.58,0,24.99,28.99,100.0,123.0,1369.46,42.5,111.0,1204.0,836.0,141.83999999999997,223.5,4898.76,-4850.76
38983,0.0,0.0,0.0,0.0,48.0,0.0,48.0,476.53,337.96,301.03,0,0.0,0.0,0.0,0.0,1594.65,21.0,83.5,941.0,1336.5,188.56,8.0,5288.7300000000005,-5240.7300000000005
27678,0.0,0.0,0.0,0.0,48.0,0.0,48.0,354.28999999999996,275.31,243.68,0,79.98,0.0,7.5,9.0,1405.44,10.5,10.5,874.0,761.5,247.73999999999998,263.5,4542.94,-4494.94
28672,0.0,0.0,0.0,0.0,48.0,0.0,48.0,243.47,492.25,335.9,0,74.99,0.0,337.0,336.5,1005.66,504.0,514.0,381.5,715.0,67.53999999999999,28.5,5036.31,-4988.31
14929,0.0,0.0,0.0,0.0,48.0,0.0,48.0,223.07,267.75,294.09000000000003,0,29.99,33.98,27.0,40.0,1108.11,66.0,26.5,1117.0,824.0,275.71999999999997,14.5,4347.71,-4299.71
69564,0.0,48.0,0.0,0.0,0.0,0.0,48.0,369.99,461.64,251.62,0,29.99,33.989999999999995,389.5,523.5,1458.93,479.5,398.5,510.5,1319.5,172.25,6.0,6405.41,-6357.41
79739,0.0,0.0,0.0,0.0,48.0,0.0,48.0,306.52,99.39,212.85999999999999,0,0.0,0.0,50.0,199.5,1663.07,216.0,132.5,1090.0,1522.5,206.95,29.0,5728.29,-5680.29
19322,0.0,0.0,48.0,0.0,0.0,0.0,48.0,248.35,295.31,257.97,0,17.990000000000002,0.0,574.5,378.5,1144.8,292.0,587.5,460.0,1052.5,525.31,307.0,6141.73,-6093.73
23598,0.0,48.0,0.0,0.0,0.0,0.0,48.0,176.54,371.22,257.96000000000004,0,54.98,17.98,378.5,436.0,1009.64,378.5,430.5,858.5,1008.0,207.95999999999998,229.0,5815.28,-5767.28
9218,0.0,0.0,0.0,0.0,48.0,0.0,48.0,440.21,298.37,229.17999999999998,0,124.97999999999999,49.99,583.5,436.0,797.51,457.5,394.5,23.5,569.5,177.13,9.0,4590.87,-4542.87
68828,0.0,0.0,0.0,48.0,0.0,0.0,48.0,276.94,277.96,153.06,0,49.98,9.0,496.0,548.0,937.14,610.0,521.0,309.5,926.5,255.93,30.0,5401.01,-5353.01
94991,0.0,0.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,0,24.99,0.0,38.5,130.0,1272.5,59.0,14.0,1073.0,1112.0,0.0,31.5,3755.49,-3707.49
37145,0.0,37.0,0.0,0.0,11.0,0.0,48.0,196.53,255.5,217.95,0,0.0,0.0,22.5,102.5,1548.95,18.0,13.5,1135.0,865.5,491.86,9.5,4877.29,-4829.29
12359,0.0,0.0,0.0,48.0,0.0,0.0,48.0,289.18,164.07,238.38,0,64.97999999999999,108.96999999999998,139.0,67.0,1665.69,68.5,138.0,981.0,1285.5,308.37,23.5,5542.14,-5494.14
53637,0.0,0.0,48.0,0.0,0.0,0.0,48.0,478.18,388.78,193.47,0,104.97999999999999,9.0,20.5,12.0,1494.27,45.0,59.5,1287.0,1080.5,323.46,19.5,5516.14,-5468.14
74851,47.0,0.0,0.0,0.0,0.0,0.0,47.0,320.42,197.56,267.15,0,83.97999999999999,133.97,571.5,493.5,931.45,405.0,314.5,384.5,627.5,361.43,9.0,5101.46,-5054.46
4739,0.0,0.0,0.0,0.0,47.0,0.0,47.0,288.37,242.87,256.32,0,0.0,0.0,55.5,54.0,1006.45,11.5,39.5,885.5,926.0,211.01999999999998,19.5,3996.53,-3949.53
21802,0.0,0.0,0.0,0.0,47.0,0.0,47.0,208.78,234.28,274.71,0,159.98,34.989999999999995,472.0,592.0,1106.49,656.5,459.5,411.0,970.5,195.5,25.0,5801.23,-5754.23
96722,0.0,0.0,47.0,0.0,0.0,0.0,47.0,374.7,167.15,204.67999999999998,0,98.98,0.0,38.0,47.0,1384.11,34.0,137.5,1222.0,1082.0,503.69,12.0,5305.8099999999995,-5258.8099999999995
90898,0.0,0.0,0.0,0.0,47.0,0.0,47.0,456.74,517.14,202.85,0,29.99,10.0,547.0,380.0,1210.75,316.5,374.0,557.5,737.5,193.88,286.5,5820.35,-5773.35
88992,0.0,0.0,0.0,0.0,47.0,0.0,47.0,241.42,323.69,234.08,0,0.0,39.989999999999995,1.5,6.0,1067.83,12.0,10.5,959.5,936.5,240.41,252.0,4325.42,-4278.42
75633,0.0,0.0,38.0,0.0,9.0,0.0,47.0,258.78000000000003,469.0,362.24,0,0.0,49.99,0.0,0.0,1579.69,0.0,0.0,1152.0,1171.0,74.9,239.5,5357.099999999999,-5310.099999999999
39233,0.0,0.0,47.0,0.0,0.0,0.0,47.0,221.44,303.06,723.89,0,122.96,74.98,21.0,79.0,1514.48,29.0,42.5,1275.0,942.5,330.01,8.0,5687.82,-5640.82
38712,0.0,0.0,47.0,0.0,0.0,0.0,47.0,376.95,220.21,305.7,0,0.0,74.98,89.0,37.5,1251.66,101.5,19.5,1142.5,1318.0,291.63,211.5,5440.63,-5393.63
29708,0.0,47.0,0.0,0.0,0.0,0.0,47.0,210.21,181.64,553.27,0,24.99,49.99,25.0,0.0,1230.41,73.0,42.5,820.0,863.5,76.93,140.5,4291.9400000000005,-4244.9400000000005
99215,47.0,0.0,0.0,0.0,0.0,0.0,47.0,218.77,169.6,340.21,0,10.0,10.0,65.0,48.0,1436.85,107.5,85.0,1117.0,1408.0,231.23000000000002,6.0,5253.16,-5206.16
8919,47.0,0.0,0.0,0.0,0.0,0.0,47.0,484.28999999999996,81.84,280.61,0,9.0,0.0,0.0,0.0,1173.2,0.0,0.0,875.5,842.0,194.9,3.0,3944.34,-3897.34
76922,0.0,47.0,0.0,0.0,0.0,0.0,47.0,505.51,391.65,315.53,0,39.989999999999995,0.0,477.5,236.0,1074.17,246.0,424.5,513.5,1150.0,351.23,8.0,5733.58,-5686.58
66866,0.0,0.0,0.0,47.0,0.0,0.0,47.0,184.7,433.48,241.64,0,19.99,28.99,521.0,709.5,1133.37,501.5,372.0,227.0,706.5,317.76,19.5,5416.93,-5369.93
76280,47.0,0.0,0.0,0.0,0.0,0.0,47.0,419.99,232.04,113.47,0,0.0,114.97999999999999,66.0,34.0,1087.28,0.0,0.0,1040.5,1317.5,363.07,19.5,4808.33,-4761.33
13822,0.0,0.0,46.0,0.0,0.0,0.0,46.0,359.18,395.92,260.21,0,0.0,49.99,56.0,77.0,1705.34,128.0,198.5,1045.0,1365.5,346.73,58.5,6045.869999999999,-5999.869999999999
17555,0.0,0.0,46.0,0.0,0.0,0.0,46.0,230.19,316.34,161.01,0,204.96,10.0,64.5,10.5,1456.14,78.0,97.5,1074.5,1339.5,161.01,16.0,5220.150000000001,-5174.150000000001
49245,0.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,0,68.97,38.98,55.0,11.5,1399.0,73.5,72.5,1351.0,1423.5,0.0,11.0,4504.95,-4458.95
63399,0.0,0.0,0.0,46.0,0.0,0.0,46.0,240.41,281.83,164.26999999999998,0,29.99,18.990000000000002,84.0,95.5,1376.71,36.0,52.0,1183.0,1093.0,221.22,11.0,4887.92,-4841.92
53929,0.0,0.0,46.0,0.0,0.0,0.0,46.0,419.17,268.77,267.56,0,36.989999999999995,9.0,7.5,7.5,991.1,10.5,6.0,1017.5,816.0,195.92000000000002,10.5,4064.01,-4018.01
88944,0.0,0.0,46.0,0.0,0.0,0.0,46.0,200.82,359.17,249.99,0,29.99,95.97999999999999,61.0,54.5,1630.7,28.5,12.0,1284.5,1370.5,294.3,8.0,5679.95,-5633.95
55472,0.0,46.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0,49.99,10.0,37.0,59.0,952.5,56.0,76.5,1146.5,1071.0,0.0,3.0,3461.49,-3415.49
19327,0.0,0.0,46.0,0.0,0.0,0.0,46.0,314.08,296.96,354.08,0,43.989999999999995,24.99,21.0,31.0,1672.36,29.0,0.0,1202.0,1609.0,228.16,13.5,5840.12,-5794.12
12501,0.0,0.0,0.0,0.0,46.0,0.0,46.0,208.16,332.06,283.27,0,29.99,0.0,15.5,49.0,1405.09,12.5,22.0,678.5,1135.5,325.51,14.5,4511.58,-4465.58
33975,0.0,0.0,0.0,0.0,45.0,0.0,45.0,405.51,357.53999999999996,208.98000000000002,0,0.0,8.99,0.0,0.0,903.73,0.0,0.0,773.5,755.0,469.19,0.0,3882.44,-3837.44
49927,45.0,0.0,0.0,0.0,0.0,0.0,45.0,150.0,191.63,331.64,0,19.99,74.99,353.5,315.0,794.87,359.0,406.5,333.0,786.0,149.98999999999998,26.0,4292.11,-4247.11
34332,0.0,0.0,0.0,45.0,0.0,0.0,45.0,334.71,435.73,378.56,0,0.0,0.0,0.0,0.0,1694.87,0.0,14.0,1295.5,1515.5,297.34,38.0,6004.21,-5959.21
6468,0.0,0.0,0.0,0.0,45.0,0.0,45.0,198.56,384.09,256.94,0,0.0,0.0,374.0,400.0,819.53,367.5,650.5,360.5,970.5,229.18,28.5,5039.8,-4994.8
15944,0.0,0.0,0.0,0.0,45.0,0.0,45.0,301.22,308.37,572.04,0,10.0,0.0,48.5,116.5,1330.41,55.0,11.0,1257.0,1378.0,140.01,21.5,5549.55,-5504.55
9399,0.0,0.0,45.0,0.0,0.0,0.0,45.0,397.75,383.49,519.79,0,31.99,158.96999999999997,223.5,158.0,2479.22,161.5,182.5,2103.0,2501.0,535.93,10.5,9847.14,-9802.14
10145,45.0,0.0,0.0,0.0,0.0,0.0,45.0,298.36,365.71,466.94,0,49.99,31.99,14.0,92.5,1357.82,56.0,82.0,1420.0,1659.0,305.3,283.0,6482.61,-6437.61
65929,0.0,0.0,0.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,0,0.0,9.0,7.5,6.0,890.5,15.0,9.0,988.0,952.0,0.0,17.0,2894.0,-2849.0
43602,0.0,0.0,45.0,0.0,0.0,0.0,45.0,238.57,198.98000000000002,355.7,0,0.0,0.0,234.0,551.0,1027.06,629.5,370.5,89.5,730.0,417.97,212.5,5055.28,-5010.28
65369,45.0,0.0,0.0,0.0,0.0,0.0,45.0,244.29000000000002,245.51,212.03,0,38.989999999999995,124.97999999999999,417.5,511.5,1184.76,503.0,676.0,45.5,606.0,181.43,13.0,5004.490000000001,-4959.490000000001
34672,0.0,0.0,0.0,44.0,0.0,0.0,44.0,337.35,325.28,112.24,0,0.0,33.98,241.5,346.5,1280.45,428.0,493.0,451.5,745.0,259.19,244.5,5298.49,-5254.49
32131,0.0,0.0,0.0,38.0,6.0,0.0,44.0,0.0,0.0,0.0,0,58.980000000000004,49.99,158.0,198.0,1110.0,253.5,220.5,1131.0,1200.0,0.0,36.5,4416.47,-4372.47
37205,0.0,0.0,0.0,44.0,0.0,0.0,44.0,291.01,304.49,111.43,0,19.99,74.99,96.5,110.5,2000.51,115.5,207.0,1730.5,1630.5,327.36,33.0,7053.28,-7009.28
35982,0.0,44.0,0.0,0.0,0.0,0.0,44.0,325.31,218.16,276.74,0,0.0,59.99,55.0,85.5,1887.14,128.5,32.0,851.5,1472.5,351.65,0.0,5743.99,-5699.99
89638,0.0,0.0,0.0,0.0,44.0,0.0,44.0,310.41,314.9,382.65,0,29.99,0.0,21.0,108.5,1733.28,107.0,148.5,1550.5,1046.0,159.18,180.0,6091.91,-6047.91
99794,44.0,0.0,0.0,0.0,0.0,0.0,44.0,376.52,285.3,191.22,0,49.99,108.97999999999999,106.5,58.0,1467.66,88.5,201.0,1086.0,1364.5,268.98,9.0,5662.15,-5618.15
8203,0.0,0.0,0.0,0.0,44.0,0.0,44.0,282.05,194.91,361.23,0,10.0,0.0,82.5,118.0,1667.67,41.5,58.0,1099.5,1190.0,315.71000000000004,23.5,5444.570000000001,-5400.570000000001
19633,44.0,0.0,0.0,0.0,0.0,0.0,44.0,301.23,376.34,199.81,0,8.99,19.99,30.0,39.0,1196.44,33.0,30.0,797.5,827.0,92.24,0.0,3951.54,-3907.54
63471,0.0,0.0,0.0,0.0,44.0,0.0,44.0,349.8,91.82,270.82,0,74.99,0.0,88.0,62.0,966.19,19.0,49.0,1230.5,948.0,268.98,210.0,4629.1,-4585.1
72951,0.0,0.0,0.0,0.0,43.0,0.0,43.0,346.14,191.84,97.13999999999999,0,19.99,18.0,0.0,0.0,2016.23,0.0,0.0,1168.0,1123.5,118.36,18.5,5117.7,-5074.7
4511,0.0,0.0,43.0,0.0,0.0,0.0,43.0,371.03,0.0,316.53,0,8.99,0.0,497.5,507.5,1163.25,355.5,553.0,370.5,746.0,503.47,13.0,5406.27,-5363.27
70337,0.0,43.0,0.0,0.0,0.0,0.0,43.0,200.82,111.22,82.03999999999999,0,19.99,20.0,413.0,418.0,986.31,411.0,403.5,247.0,558.5,343.67,266.0,4481.05,-4438.05
92696,0.0,0.0,0.0,0.0,43.0,0.0,43.0,300.21,411.22,423.47,0,0.0,0.0,84.5,0.0,1182.53,91.0,12.0,1001.5,709.0,365.51,14.0,4594.9400000000005,-4551.9400000000005
16272,43.0,0.0,0.0,0.0,0.0,0.0,43.0,293.05,417.16,217.74,0,124.97999999999999,0.0,88.5,71.5,1378.45,114.0,65.5,1137.5,1146.0,441.43,37.5,5533.31,-5490.31
57888,0.0,0.0,43.0,0.0,0.0,0.0,43.0,558.36,281.03,191.64000000000001,0,17.990000000000002,19.99,387.0,400.5,858.7,458.0,403.0,213.0,558.0,431.04,8.0,4786.25,-4743.25
53998,0.0,43.0,0.0,0.0,0.0,0.0,43.0,181.42000000000002,163.87,247.34,0,19.99,9.0,15.0,0.0,1085.46,9.0,3.0,999.5,758.0,326.33,29.5,3847.41,-3804.41
